ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
50643,4,3) $200 - $350,343.46,1,1,Rural,0,Phone,Mens E-Mail,0
34194,3,2) $100 - $200,185.02,1,0,Rural,0,Web,No E-Mail,0
7863,7,2) $100 - $200,109.2,0,1,Urban,1,Web,Mens E-Mail,0
15360,9,4) $350 - $500,399.68,0,1,Rural,1,Web,No E-Mail,0
45617,3,3) $200 - $350,332.52,0,1,Surburban,0,Multichannel,Womens E-Mail,0
16841,5,4) $350 - $500,372.62,0,1,Urban,1,Multichannel,No E-Mail,0
20114,10,5) $500 - $750,564.62,1,0,Rural,1,Multichannel,Mens E-Mail,1
10475,6,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0
24091,2,3) $200 - $350,230.73,0,1,Urban,0,Multichannel,Mens E-Mail,0
11732,7,4) $350 - $500,424.3,1,1,Surburban,0,Phone,No E-Mail,0
3767,8,1) $0 - $100,57.74,0,1,Surburban,1,Phone,No E-Mail,0
12617,6,1) $0 - $100,92.88,0,1,Rural,1,Web,Mens E-Mail,0
12561,10,2) $100 - $200,188.49,0,1,Surburban,0,Phone,No E-Mail,1
54777,6,4) $350 - $500,394.73,1,0,Urban,0,Phone,Womens E-Mail,0
20321,1,1) $0 - $100,47.82,0,1,Urban,1,Web,No E-Mail,0
25912,1,3) $200 - $350,216.39,0,1,Surburban,1,Web,No E-Mail,1
55325,8,1) $0 - $100,92.02,0,1,Surburban,0,Web,Womens E-Mail,0
11062,5,2) $100 - $200,163.84,1,0,Surburban,0,Phone,No E-Mail,0
54922,9,"6) $750 - $1,000",822.37,0,1,Urban,1,Phone,Womens E-Mail,0
16027,4,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
38143,11,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
60201,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
50696,7,2) $100 - $200,137.3,1,0,Urban,0,Web,Mens E-Mail,0
59556,9,3) $200 - $350,209.95,1,0,Urban,1,Phone,No E-Mail,0
1504,10,1) $0 - $100,50.81,0,1,Rural,1,Phone,No E-Mail,0
37076,10,3) $200 - $350,234.04,0,1,Rural,1,Web,Womens E-Mail,0
54440,9,1) $0 - $100,52.77,1,0,Surburban,1,Web,Mens E-Mail,0
59234,5,3) $200 - $350,249.76,1,1,Urban,1,Web,No E-Mail,0
12340,10,4) $350 - $500,417.6,0,1,Surburban,0,Phone,Womens E-Mail,0
27614,10,2) $100 - $200,124.02,0,1,Surburban,0,Web,Mens E-Mail,1
17683,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0
39252,3,1) $0 - $100,40.51,0,1,Surburban,1,Phone,Womens E-Mail,0
28580,10,1) $0 - $100,45.03,0,1,Surburban,0,Web,No E-Mail,0
31592,6,1) $0 - $100,66.93,0,1,Urban,0,Web,No E-Mail,0
35687,12,2) $100 - $200,183.62,1,0,Surburban,0,Phone,Mens E-Mail,1
37093,11,1) $0 - $100,72.42,1,0,Surburban,1,Web,Mens E-Mail,0
52959,2,2) $100 - $200,187.86,0,1,Surburban,1,Phone,Womens E-Mail,0
15291,2,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0
54,12,2) $100 - $200,150.06,0,1,Surburban,0,Phone,No E-Mail,0
20263,2,"7) $1,000 +",2002.47,1,1,Surburban,1,Web,Womens E-Mail,0
25480,4,2) $100 - $200,176.38,1,0,Urban,1,Phone,Mens E-Mail,0
8444,2,3) $200 - $350,249.03,1,0,Urban,1,Multichannel,No E-Mail,0
36101,6,5) $500 - $750,592.44,0,1,Rural,1,Phone,Mens E-Mail,0
35735,1,3) $200 - $350,313.86,1,0,Rural,0,Web,Womens E-Mail,1
58587,4,1) $0 - $100,59.95,1,0,Urban,0,Phone,Mens E-Mail,0
45539,9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
16725,9,3) $200 - $350,324.93,1,0,Urban,0,Phone,Mens E-Mail,0
20716,4,5) $500 - $750,623.56,1,1,Surburban,1,Multichannel,No E-Mail,0
3452,11,4) $350 - $500,417.16,0,1,Rural,0,Phone,Mens E-Mail,0
51571,5,3) $200 - $350,294.7,0,1,Surburban,1,Web,No E-Mail,0
5196,5,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0
25724,2,1) $0 - $100,45.54,1,0,Surburban,1,Web,Mens E-Mail,0
861,2,"6) $750 - $1,000",784.22,1,0,Rural,1,Multichannel,No E-Mail,0
35199,11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
20877,9,4) $350 - $500,445.23,0,1,Urban,1,Multichannel,Womens E-Mail,0
3930,8,5) $500 - $750,690.19,1,0,Urban,1,Phone,Mens E-Mail,0
48704,8,5) $500 - $750,547.33,1,1,Rural,1,Web,No E-Mail,1
40429,1,1) $0 - $100,31.73,0,1,Urban,1,Phone,No E-Mail,0
31974,6,3) $200 - $350,297.06,1,0,Surburban,1,Web,Mens E-Mail,0
29598,5,3) $200 - $350,248.7,1,0,Rural,0,Phone,Mens E-Mail,1
2838,11,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0
41330,10,1) $0 - $100,56.21,1,0,Surburban,1,Phone,Womens E-Mail,0
18462,1,2) $100 - $200,140.74,0,1,Urban,1,Web,No E-Mail,0
60034,5,3) $200 - $350,331.44,0,1,Urban,0,Phone,Womens E-Mail,0
50990,6,3) $200 - $350,321.83,1,0,Urban,0,Phone,Mens E-Mail,0
53532,1,4) $350 - $500,426.49,0,1,Urban,0,Multichannel,Womens E-Mail,0
30123,11,1) $0 - $100,31.24,0,1,Urban,1,Phone,No E-Mail,0
5767,1,4) $350 - $500,393.5,1,0,Surburban,0,Web,Mens E-Mail,0
60118,1,"6) $750 - $1,000",814.76,1,0,Rural,1,Multichannel,No E-Mail,0
22251,3,3) $200 - $350,227.6,0,1,Surburban,1,Web,Womens E-Mail,0
35523,11,3) $200 - $350,281.87,1,1,Surburban,0,Web,Mens E-Mail,0
8442,12,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens E-Mail,0
34737,1,1) $0 - $100,56.91,0,1,Surburban,1,Phone,Mens E-Mail,0
6681,7,1) $0 - $100,62.46,1,0,Surburban,1,Web,No E-Mail,0
44941,3,3) $200 - $350,294.03,1,0,Rural,1,Web,Mens E-Mail,0
5492,9,2) $100 - $200,116.86,1,0,Surburban,0,Web,Womens E-Mail,0
34368,7,5) $500 - $750,574.34,0,1,Rural,1,Multichannel,Mens E-Mail,0
30159,2,1) $0 - $100,63.41,1,0,Surburban,1,Web,Womens E-Mail,0
243,5,4) $350 - $500,354.03,1,0,Urban,0,Web,Mens E-Mail,0
36560,5,1) $0 - $100,51.03,1,0,Urban,0,Phone,No E-Mail,0
1309,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
8095,2,"7) $1,000 +",1212.2,1,0,Surburban,1,Web,No E-Mail,0
9041,3,5) $500 - $750,584.37,0,1,Surburban,1,Multichannel,No E-Mail,0
16104,9,2) $100 - $200,187.53,1,0,Surburban,0,Web,Womens E-Mail,1
49697,2,4) $350 - $500,496.18,1,0,Rural,1,Web,No E-Mail,0
22898,2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
61089,7,1) $0 - $100,91.83,0,1,Surburban,1,Web,Womens E-Mail,1
13308,10,4) $350 - $500,492.07,0,1,Rural,0,Phone,Womens E-Mail,1
53335,6,4) $350 - $500,401.69,1,0,Rural,0,Multichannel,No E-Mail,0
57453,9,1) $0 - $100,79.22,0,1,Urban,0,Web,Womens E-Mail,1
17409,1,3) $200 - $350,236.7,1,0,Urban,0,Web,Womens E-Mail,0
28301,6,1) $0 - $100,45.08,0,1,Surburban,1,Phone,Mens E-Mail,0
16464,4,2) $100 - $200,141.06,1,0,Surburban,0,Phone,Mens E-Mail,0
55799,1,1) $0 - $100,93.88,0,1,Surburban,0,Web,No E-Mail,1
39512,3,1) $0 - $100,41.63,1,0,Rural,0,Phone,Womens E-Mail,0
40568,2,4) $350 - $500,389.3,0,1,Urban,0,Phone,Mens E-Mail,0
54520,12,4) $350 - $500,489.24,0,1,Surburban,1,Phone,No E-Mail,0
45962,3,3) $200 - $350,257.22,1,0,Rural,1,Multichannel,No E-Mail,0
53841,6,"6) $750 - $1,000",893.57,1,0,Urban,1,Web,No E-Mail,0
23554,6,2) $100 - $200,196.94,0,1,Surburban,1,Phone,Mens E-Mail,0
52044,9,1) $0 - $100,39.7,1,0,Urban,0,Web,No E-Mail,0
35712,6,2) $100 - $200,152.61,1,0,Urban,1,Web,No E-Mail,0
18634,5,3) $200 - $350,280.58,1,1,Urban,0,Phone,Womens E-Mail,0
29712,7,4) $350 - $500,409.4,1,0,Urban,1,Phone,Womens E-Mail,0
14117,7,5) $500 - $750,648.8,1,1,Surburban,1,Phone,Womens E-Mail,1
5268,1,1) $0 - $100,89.48,0,1,Urban,0,Phone,No E-Mail,1
60871,7,2) $100 - $200,171.61,0,1,Surburban,0,Web,Womens E-Mail,1
35241,3,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0
39361,9,1) $0 - $100,88.2,1,0,Urban,1,Phone,Womens E-Mail,0
11255,4,4) $350 - $500,472.0,1,0,Surburban,0,Phone,Mens E-Mail,1
16979,11,2) $100 - $200,146.63,0,1,Urban,1,Phone,Mens E-Mail,0
14644,8,"6) $750 - $1,000",844.17,1,1,Surburban,1,Web,Womens E-Mail,1
61324,5,4) $350 - $500,425.29,1,1,Urban,0,Web,Mens E-Mail,0
61110,8,5) $500 - $750,514.07,1,0,Urban,1,Phone,Womens E-Mail,0
37364,5,"7) $1,000 +",1134.71,0,1,Surburban,1,Phone,No E-Mail,0
32082,9,1) $0 - $100,88.48,0,1,Surburban,0,Web,No E-Mail,0
56528,1,1) $0 - $100,66.57,1,0,Surburban,1,Phone,Womens E-Mail,0
22364,11,1) $0 - $100,45.94,0,1,Surburban,0,Web,Mens E-Mail,0
9954,9,2) $100 - $200,103.17,0,1,Urban,0,Web,Womens E-Mail,0
36990,2,4) $350 - $500,389.47,1,0,Surburban,0,Web,No E-Mail,0
54739,7,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1
55240,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,1
54514,2,2) $100 - $200,119.88,1,0,Surburban,1,Web,Mens E-Mail,0
49087,2,2) $100 - $200,115.69,1,0,Urban,0,Web,No E-Mail,0
17581,5,1) $0 - $100,34.06,0,1,Surburban,0,Web,Mens E-Mail,0
34538,7,2) $100 - $200,114.5,0,1,Surburban,1,Phone,Mens E-Mail,0
31340,1,2) $100 - $200,196.48,1,0,Urban,0,Web,No E-Mail,1
6841,3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
33789,8,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,1
47482,8,1) $0 - $100,48.57,1,0,Surburban,1,Web,Womens E-Mail,0
38975,4,5) $500 - $750,589.7,0,1,Rural,1,Web,Womens E-Mail,0
16275,10,4) $350 - $500,360.1,1,1,Surburban,0,Web,Womens E-Mail,0
18617,12,1) $0 - $100,67.24,0,1,Urban,0,Phone,Mens E-Mail,0
27153,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0
7988,2,3) $200 - $350,228.85,1,0,Urban,0,Multichannel,Mens E-Mail,0
36505,8,3) $200 - $350,217.16,0,1,Surburban,1,Web,Mens E-Mail,0
53251,3,3) $200 - $350,205.68,0,1,Rural,1,Web,Womens E-Mail,0
35938,12,1) $0 - $100,57.94,0,1,Urban,1,Phone,Womens E-Mail,0
62068,12,1) $0 - $100,54.04,0,1,Surburban,0,Web,Mens E-Mail,0
20792,3,1) $0 - $100,99.05,0,1,Urban,0,Phone,Mens E-Mail,0
26805,1,2) $100 - $200,129.14,1,0,Urban,0,Web,No E-Mail,0
7895,2,2) $100 - $200,172.73,0,1,Urban,1,Phone,No E-Mail,0
41222,4,2) $100 - $200,150.03,1,0,Urban,0,Phone,Womens E-Mail,0
17030,9,"6) $750 - $1,000",789.47,0,1,Surburban,1,Web,No E-Mail,0
24823,9,3) $200 - $350,315.47,1,0,Urban,0,Phone,No E-Mail,0
21525,4,1) $0 - $100,55.04,1,0,Surburban,1,Web,Mens E-Mail,0
42736,8,1) $0 - $100,78.03,1,0,Urban,1,Web,Womens E-Mail,0
42578,9,3) $200 - $350,328.2,0,1,Urban,0,Web,Mens E-Mail,1
48739,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
54065,2,3) $200 - $350,341.8,1,0,Rural,0,Web,No E-Mail,1
3490,1,2) $100 - $200,136.77,0,1,Urban,1,Phone,No E-Mail,0
15097,9,1) $0 - $100,45.29,1,0,Urban,1,Web,No E-Mail,0
12029,9,4) $350 - $500,356.24,0,1,Surburban,0,Multichannel,Mens E-Mail,0
21049,9,2) $100 - $200,188.2,0,1,Urban,1,Web,No E-Mail,0
10037,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
56151,5,3) $200 - $350,253.43,1,0,Surburban,0,Web,Womens E-Mail,0
9809,11,1) $0 - $100,34.29,1,0,Surburban,0,Web,Mens E-Mail,0
35218,6,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0
3126,8,3) $200 - $350,210.32,0,1,Urban,0,Web,Womens E-Mail,0
575,9,2) $100 - $200,129.29,0,1,Urban,1,Web,No E-Mail,0
35470,1,1) $0 - $100,31.67,1,0,Surburban,1,Web,Womens E-Mail,0
21761,9,2) $100 - $200,174.57,0,1,Surburban,0,Phone,No E-Mail,0
58281,11,1) $0 - $100,42.98,0,1,Urban,0,Web,Mens E-Mail,1
45903,2,5) $500 - $750,713.37,1,0,Surburban,1,Multichannel,Womens E-Mail,0
52574,3,"6) $750 - $1,000",846.59,1,1,Surburban,1,Multichannel,No E-Mail,0
49632,1,5) $500 - $750,536.84,0,1,Urban,1,Phone,Womens E-Mail,0
52247,10,1) $0 - $100,36.41,0,1,Surburban,1,Phone,Mens E-Mail,0
18253,10,1) $0 - $100,38.05,0,1,Surburban,1,Web,No E-Mail,0
6147,1,3) $200 - $350,233.92,1,0,Rural,0,Web,No E-Mail,1
34788,1,4) $350 - $500,364.86,1,0,Surburban,1,Web,Mens E-Mail,0
31401,5,5) $500 - $750,716.93,1,0,Surburban,1,Multichannel,Womens E-Mail,0
10070,1,"6) $750 - $1,000",820.97,1,0,Urban,1,Web,Mens E-Mail,0
4150,1,5) $500 - $750,686.53,1,0,Rural,1,Web,Womens E-Mail,0
37098,7,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0
30189,2,3) $200 - $350,267.68,0,1,Rural,0,Phone,No E-Mail,0
39856,1,2) $100 - $200,145.09,0,1,Surburban,1,Phone,No E-Mail,0
12751,7,1) $0 - $100,51.98,0,1,Urban,0,Phone,Mens E-Mail,0
41790,5,1) $0 - $100,36.92,1,0,Urban,0,Phone,No E-Mail,0
4013,9,1) $0 - $100,44.4,0,1,Urban,0,Web,No E-Mail,0
24300,2,4) $350 - $500,401.56,1,1,Surburban,0,Web,Womens E-Mail,1
38423,8,1) $0 - $100,38.95,1,0,Urban,1,Web,Womens E-Mail,0
43328,4,1) $0 - $100,48.66,0,1,Surburban,0,Phone,Womens E-Mail,1
6794,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
10704,1,3) $200 - $350,257.4,0,1,Surburban,0,Web,Mens E-Mail,0
56520,3,1) $0 - $100,31.95,0,1,Surburban,0,Web,Womens E-Mail,0
52487,7,1) $0 - $100,92.84,0,1,Surburban,0,Web,No E-Mail,0
46882,8,5) $500 - $750,587.52,1,1,Surburban,1,Web,Womens E-Mail,0
44622,11,3) $200 - $350,209.79,1,0,Urban,0,Web,Mens E-Mail,0
27973,5,1) $0 - $100,37.82,0,1,Urban,1,Web,Mens E-Mail,0
61757,10,2) $100 - $200,139.67,1,0,Surburban,1,Phone,Womens E-Mail,0
8308,3,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0
49058,11,3) $200 - $350,203.63,0,1,Urban,0,Phone,Womens E-Mail,0
62850,2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
12512,1,"6) $750 - $1,000",833.54,0,1,Surburban,1,Web,No E-Mail,0
19908,3,2) $100 - $200,189.93,1,0,Urban,1,Phone,Womens E-Mail,0
36114,1,3) $200 - $350,277.06,1,1,Urban,1,Web,Womens E-Mail,0
57225,5,2) $100 - $200,132.93,1,0,Rural,1,Web,Mens E-Mail,0
8845,11,1) $0 - $100,67.42,1,0,Urban,0,Web,Womens E-Mail,0
55447,9,3) $200 - $350,237.97,0,1,Surburban,0,Multichannel,Mens E-Mail,0
15747,3,"7) $1,000 +",1171.56,1,1,Surburban,1,Web,No E-Mail,0
11041,4,2) $100 - $200,170.89,1,0,Urban,0,Web,Mens E-Mail,0
311,10,3) $200 - $350,335.77,0,1,Rural,0,Multichannel,Womens E-Mail,0
30359,1,3) $200 - $350,298.55,1,0,Urban,1,Phone,Womens E-Mail,0
21953,3,4) $350 - $500,482.8,0,1,Surburban,0,Web,Womens E-Mail,0
53705,2,3) $200 - $350,234.61,0,1,Urban,0,Web,Womens E-Mail,1
60187,9,4) $350 - $500,462.26,1,0,Surburban,0,Multichannel,No E-Mail,1
3891,5,1) $0 - $100,93.14,0,1,Urban,0,Phone,No E-Mail,0
45646,1,4) $350 - $500,411.89,1,1,Rural,0,Multichannel,Mens E-Mail,1
35002,6,3) $200 - $350,288.84,0,1,Urban,1,Phone,Mens E-Mail,0
23740,1,"7) $1,000 +",1077.41,0,1,Surburban,1,Phone,Mens E-Mail,0
17993,9,1) $0 - $100,59.08,0,1,Surburban,0,Web,No E-Mail,0
38402,4,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,1
3677,2,4) $350 - $500,472.9,0,1,Rural,0,Phone,Mens E-Mail,0
39338,5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0
26443,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0
4044,6,"6) $750 - $1,000",791.34,1,1,Surburban,1,Multichannel,Womens E-Mail,1
2839,9,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
55921,1,4) $350 - $500,453.77,0,1,Surburban,0,Multichannel,Mens E-Mail,0
15771,10,3) $200 - $350,259.83,1,0,Rural,0,Phone,No E-Mail,0
34416,6,1) $0 - $100,74.57,1,0,Rural,0,Phone,Womens E-Mail,1
35377,5,1) $0 - $100,57.26,0,1,Surburban,1,Web,Womens E-Mail,0
48971,1,5) $500 - $750,535.26,1,1,Rural,1,Web,Mens E-Mail,0
33626,11,1) $0 - $100,77.1,1,0,Urban,1,Phone,Mens E-Mail,0
42832,1,4) $350 - $500,498.81,1,1,Urban,0,Phone,Womens E-Mail,0
38139,3,4) $350 - $500,441.13,1,1,Surburban,0,Phone,No E-Mail,1
32353,9,2) $100 - $200,170.26,1,0,Surburban,0,Phone,Mens E-Mail,0
15141,1,2) $100 - $200,125.6,0,1,Urban,1,Web,Mens E-Mail,0
44146,4,4) $350 - $500,401.37,1,0,Urban,0,Web,Womens E-Mail,0
40372,9,3) $200 - $350,310.79,0,1,Urban,0,Phone,Mens E-Mail,0
32911,9,3) $200 - $350,214.62,1,1,Urban,0,Web,No E-Mail,0
3460,1,2) $100 - $200,114.2,1,0,Urban,0,Phone,Mens E-Mail,1
14622,5,1) $0 - $100,30.1,0,1,Rural,0,Phone,Mens E-Mail,0
50047,3,4) $350 - $500,465.79,0,1,Surburban,0,Web,Womens E-Mail,0
47196,11,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
55862,9,1) $0 - $100,86.33,1,0,Surburban,0,Web,Mens E-Mail,0
13819,3,2) $100 - $200,148.08,0,1,Surburban,0,Phone,Womens E-Mail,0
14540,3,1) $0 - $100,61.54,0,1,Urban,0,Web,Mens E-Mail,0
55085,4,5) $500 - $750,504.4,0,1,Surburban,1,Phone,Womens E-Mail,0
47373,4,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0
50892,5,4) $350 - $500,400.76,0,1,Rural,0,Phone,Mens E-Mail,0
61065,1,3) $200 - $350,261.86,0,1,Surburban,1,Web,Mens E-Mail,0
35692,8,2) $100 - $200,148.47,0,1,Surburban,1,Phone,Womens E-Mail,0
31251,1,4) $350 - $500,391.07,0,1,Surburban,0,Phone,Mens E-Mail,0
5338,3,4) $350 - $500,363.8,1,0,Surburban,1,Phone,Womens E-Mail,0
52588,5,2) $100 - $200,102.25,1,0,Surburban,0,Web,No E-Mail,0
1616,6,"6) $750 - $1,000",833.65,1,1,Surburban,1,Web,Mens E-Mail,0
19754,10,2) $100 - $200,111.03,0,1,Urban,1,Phone,Womens E-Mail,0
8826,10,1) $0 - $100,62.09,1,0,Surburban,0,Web,No E-Mail,0
40972,10,1) $0 - $100,30.08,0,1,Rural,1,Phone,Womens E-Mail,0
58415,3,1) $0 - $100,62.96,1,0,Urban,1,Phone,Mens E-Mail,0
41923,6,4) $350 - $500,354.37,0,1,Urban,0,Web,Womens E-Mail,0
33145,1,5) $500 - $750,584.18,1,0,Surburban,1,Multichannel,Womens E-Mail,0
46739,1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
8835,3,3) $200 - $350,290.95,1,0,Surburban,1,Phone,Mens E-Mail,1
30895,1,5) $500 - $750,500.43,0,1,Surburban,1,Phone,Womens E-Mail,0
44061,6,2) $100 - $200,120.46,0,1,Surburban,1,Web,Womens E-Mail,0
63238,9,1) $0 - $100,85.97,1,0,Surburban,1,Web,No E-Mail,0
30271,2,2) $100 - $200,103.53,0,1,Surburban,0,Web,No E-Mail,0
49563,7,3) $200 - $350,322.3,1,0,Rural,1,Multichannel,Womens E-Mail,0
13095,1,"7) $1,000 +",1236.14,0,1,Surburban,1,Web,No E-Mail,0
50168,1,3) $200 - $350,295.0,1,0,Surburban,1,Phone,Womens E-Mail,0
23051,3,5) $500 - $750,669.54,1,0,Surburban,1,Multichannel,Womens E-Mail,0
63388,9,1) $0 - $100,89.48,0,1,Surburban,1,Web,No E-Mail,0
44559,9,2) $100 - $200,153.47,0,1,Surburban,0,Phone,Womens E-Mail,1
56460,10,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
41385,9,5) $500 - $750,661.09,0,1,Surburban,1,Phone,Mens E-Mail,0
61363,6,1) $0 - $100,32.18,1,0,Urban,1,Phone,Womens E-Mail,0
14022,11,3) $200 - $350,347.96,0,1,Surburban,0,Phone,No E-Mail,1
32957,1,"6) $750 - $1,000",772.58,0,1,Surburban,1,Multichannel,Womens E-Mail,0
977,9,1) $0 - $100,45.35,1,0,Rural,1,Phone,No E-Mail,0
55492,10,3) $200 - $350,213.25,1,1,Surburban,1,Multichannel,No E-Mail,0
49797,10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1
43042,2,5) $500 - $750,534.0,1,0,Rural,1,Multichannel,Womens E-Mail,0
31343,9,3) $200 - $350,227.49,0,1,Surburban,0,Phone,No E-Mail,0
20696,1,3) $200 - $350,220.99,1,1,Rural,0,Web,No E-Mail,1
50875,5,4) $350 - $500,367.69,1,0,Rural,0,Web,Womens E-Mail,1
14925,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
25505,2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0
10624,1,5) $500 - $750,512.46,0,1,Surburban,1,Phone,No E-Mail,1
12977,9,1) $0 - $100,69.36,0,1,Surburban,1,Phone,Mens E-Mail,0
42153,12,1) $0 - $100,82.97,1,0,Rural,0,Web,Mens E-Mail,0
44579,10,2) $100 - $200,121.75,0,1,Surburban,1,Phone,Womens E-Mail,0
47813,8,1) $0 - $100,51.3,0,1,Urban,0,Web,Mens E-Mail,0
36426,2,3) $200 - $350,316.74,0,1,Urban,1,Web,No E-Mail,0
18396,11,1) $0 - $100,98.54,1,0,Surburban,0,Web,No E-Mail,0
19018,3,3) $200 - $350,266.61,0,1,Rural,1,Web,Womens E-Mail,0
20807,11,1) $0 - $100,45.23,0,1,Surburban,0,Web,Womens E-Mail,0
50233,1,"7) $1,000 +",2344.22,1,1,Surburban,1,Phone,Mens E-Mail,0
63331,2,1) $0 - $100,39.37,0,1,Urban,1,Web,Womens E-Mail,0
3916,2,3) $200 - $350,252.91,1,0,Urban,0,Web,Mens E-Mail,0
10410,9,3) $200 - $350,287.39,0,1,Urban,1,Web,No E-Mail,0
15737,8,1) $0 - $100,72.3,0,1,Urban,1,Web,Mens E-Mail,0
9969,3,1) $0 - $100,87.0,1,0,Urban,1,Phone,Mens E-Mail,0
4370,10,4) $350 - $500,458.5,1,0,Urban,0,Web,Mens E-Mail,1
51082,5,5) $500 - $750,569.72,1,1,Surburban,1,Multichannel,No E-Mail,1
1341,5,4) $350 - $500,357.25,1,0,Surburban,1,Multichannel,Mens E-Mail,0
32253,8,1) $0 - $100,72.14,0,1,Rural,1,Phone,Womens E-Mail,1
33622,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0
52915,8,4) $350 - $500,363.32,1,0,Surburban,0,Phone,Womens E-Mail,0
41252,10,1) $0 - $100,63.96,1,0,Urban,1,Phone,No E-Mail,0
18243,7,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0
17991,1,"6) $750 - $1,000",808.21,0,1,Surburban,1,Multichannel,Womens E-Mail,0
5156,7,2) $100 - $200,128.5,0,1,Urban,1,Web,Mens E-Mail,0
47593,9,1) $0 - $100,91.47,0,1,Surburban,1,Phone,Mens E-Mail,0
54825,10,2) $100 - $200,100.03,0,1,Urban,1,Web,No E-Mail,0
467,7,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
32486,2,4) $350 - $500,379.45,0,1,Urban,0,Phone,Womens E-Mail,0
3748,1,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens E-Mail,1
32985,9,1) $0 - $100,83.41,0,1,Surburban,1,Web,Mens E-Mail,0
60383,2,"6) $750 - $1,000",882.33,1,1,Rural,1,Phone,Womens E-Mail,0
4159,7,2) $100 - $200,134.45,0,1,Urban,0,Phone,No E-Mail,1
17002,6,3) $200 - $350,233.07,1,0,Urban,1,Phone,No E-Mail,0
26029,10,1) $0 - $100,53.17,0,1,Urban,1,Phone,Mens E-Mail,0
42776,2,3) $200 - $350,275.42,1,0,Surburban,1,Web,Womens E-Mail,0
27621,9,5) $500 - $750,698.79,1,0,Rural,1,Phone,Womens E-Mail,0
15793,8,3) $200 - $350,279.6,0,1,Surburban,0,Phone,Womens E-Mail,0
14127,11,3) $200 - $350,214.42,0,1,Surburban,0,Phone,Mens E-Mail,0
60972,7,2) $100 - $200,107.54,0,1,Surburban,0,Phone,Womens E-Mail,1
10845,3,3) $200 - $350,250.31,0,1,Surburban,0,Web,Womens E-Mail,0
2516,2,3) $200 - $350,260.96,0,1,Urban,1,Phone,No E-Mail,0
9167,8,3) $200 - $350,226.5,1,0,Surburban,1,Phone,Mens E-Mail,0
57279,3,2) $100 - $200,173.56,1,0,Urban,0,Web,Mens E-Mail,0
47751,1,1) $0 - $100,49.62,1,0,Urban,1,Phone,No E-Mail,0
51558,3,2) $100 - $200,182.36,1,0,Urban,1,Web,Womens E-Mail,0
33648,10,1) $0 - $100,66.24,0,1,Urban,0,Phone,Mens E-Mail,0
36569,10,2) $100 - $200,148.82,1,0,Surburban,1,Web,Mens E-Mail,0
